,algorithm,map_name,return_mean
0,heuristic,integrity_medium_misinform,-30.799999999999997
0,heuristic,integrity_medium_misinform,-18.7
0,heuristic,integrity_medium_misinform,-39.900000000000006
0,heuristic,integrity_medium_misinform,-30.699999999999996
0,heuristic,integrity_medium_misinform,-18.599999999999998
0,heuristic,integrity_medium_misinform,-83.19999999999999
0,heuristic,integrity_medium_misinform,-16.2
0,heuristic,integrity_medium_misinform,-30.699999999999996
0,heuristic,integrity_medium_misinform,-30.5
0,heuristic,integrity_medium_misinform,-30.6
0,heuristic,integrity_medium_misinform,-21.4
0,heuristic,integrity_medium_misinform,-18.099999999999998
0,heuristic,integrity_medium_misinform,-18.2
0,heuristic,integrity_medium_misinform,-90.0
0,heuristic,integrity_medium_misinform,-20.5
0,heuristic,integrity_medium_misinform,-41.2
0,heuristic,integrity_medium_misinform,-21.5
0,heuristic,integrity_medium_misinform,-120.30000000000001
0,heuristic,integrity_medium_misinform,-30.699999999999996
0,heuristic,integrity_medium_misinform,-30.799999999999997
0,heuristic,integrity_medium_misinform,-21.8
0,heuristic,integrity_medium_misinform,-19.6
0,heuristic,integrity_medium_misinform,-21.599999999999998
0,heuristic,integrity_medium_misinform,-19.4
0,heuristic,integrity_medium_misinform,-21.8
0,heuristic,integrity_medium_misinform,-24.0
0,heuristic,integrity_medium_misinform,-25.5
0,heuristic,integrity_medium_misinform,-65.6
0,heuristic,integrity_medium_misinform,-38.50000000000001
0,heuristic,integrity_medium_misinform,-71.1
0,heuristic,integrity_medium_misinform,-19.5
0,heuristic,integrity_medium_misinform,-19.5
0,heuristic,integrity_medium_misinform,-24.0
0,heuristic,integrity_medium_misinform,-18.5
0,heuristic,integrity_medium_misinform,-21.4
0,heuristic,integrity_medium_misinform,-21.7
0,heuristic,integrity_medium_misinform,-18.0
0,heuristic,integrity_medium_misinform,-21.7
0,heuristic,integrity_medium_misinform,-30.6
0,heuristic,integrity_medium_misinform,-21.6
0,heuristic,integrity_medium_misinform,-22.0
0,heuristic,integrity_medium_misinform,-18.5
0,heuristic,integrity_medium_misinform,-23.700000000000003
0,heuristic,integrity_medium_misinform,-18.5
0,heuristic,integrity_medium_misinform,-26.5
0,heuristic,integrity_medium_misinform,-21.599999999999998
0,heuristic,integrity_medium_misinform,-30.699999999999996
0,heuristic,integrity_medium_misinform,-18.7
0,heuristic,integrity_medium_misinform,-20.1
0,heuristic,integrity_medium_misinform,-18.4
0,heuristic,integrity_medium_misinform,-19.5
0,heuristic,integrity_medium_misinform,-75.99999999999999
0,heuristic,integrity_medium_misinform,-21.6
0,heuristic,integrity_medium_misinform,-63.6
0,heuristic,integrity_medium_misinform,-27.5
0,heuristic,integrity_medium_misinform,-50.8
0,heuristic,integrity_medium_misinform,-21.900000000000002
0,heuristic,integrity_medium_misinform,-21.5
0,heuristic,integrity_medium_misinform,-17.099999999999998
0,heuristic,integrity_medium_misinform,-21.7
0,heuristic,integrity_medium_misinform,-25.200000000000006
0,heuristic,integrity_medium_misinform,-21.900000000000002
0,heuristic,integrity_medium_misinform,-19.5
0,heuristic,integrity_medium_misinform,-27.7
